"iteration","replication","scenario","contamination","percentage_contamination","shift_k","var_scenario","innov_dist","n","loss","bias_teta","bias_lin_teta","sq_error_teta","sq_error_lin_teta","k_rate"
280,1000,"H0","AO",0.1,0.75,"i","t3",500,"Welsh",0.142195750473887,0.150201322472432,0.020219631452832,0.0225604372724676,0.5577
280,1000,"H0","AO",0.1,0.75,"i","t3",1000,"Welsh",0.085033118765694,0.0772186691412955,0.00723063128702061,0.00596272286395287,0.6498
280,1000,"H0","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0538111920502105,-0.0516261003451868,0.00289564438986464,0.0026652542368513,0.5768
280,1000,"H1","AO",0.1,0.75,"i","t3",100,"Welsh",0.215853046782044,-0.0559360093158555,0.0465925378050911,0.00312883713818348,0.4515
280,1000,"H1","AO",0.1,0.75,"i","t3",500,"Welsh",0.0927294571891868,0.082738388785017,0.00859875223060123,0.00684564097874063,0.5577
280,1000,"H1","AO",0.1,0.75,"i","t3",1000,"Welsh",0.0414109837386776,0.0473693034587378,0.00171486957420502,0.00224385091016599,0.5663
280,1000,"H1","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.00113596654143089,0.0165097284710566,1.29041998325045e-06,0.000272571134188016,0.5768
280,1000,"H2","AO",0.1,0.75,"i","t3",100,"Welsh",-0.208648967713305,-0.0604498328906021,0.043534391727828,0.00365418229650172,0.588
280,1000,"H2","AO",0.1,0.75,"i","t3",500,"Welsh",-0.0697779869239678,-0.0758320541632167,0.00486896745916142,0.00575050043861303,0.6477
280,1000,"H2","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0589506650769719,0.00644229269945146,0.00347518091301731,4.15031352254055e-05,0.6129
280,1000,"H2","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0134726383710221,0.00246547727945373,0.000181511984676337,6.07857821550257e-06,0.51
280,1000,"H0","IO",0.1,0.75,"i","t3",100,"Welsh",0.11050889765352,-0.210408793940697,0.0122122164605962,0.0442718605675786,0.588
280,1000,"H0","IO",0.1,0.75,"i","t3",500,"Welsh",-0.260353985941159,-0.220231234971229,0.0677841979954493,0.0485017968569527,0.6089
280,1000,"H0","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.0497425463000566,-0.0914645239681523,0.00247432091241327,0.00836575914472071,0.6129
280,1000,"H0","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.0591249689939376,-0.064959744087544,0.00349576195853408,0.00421976835191921,0.5768
280,1000,"H1","IO",0.1,0.75,"i","t3",100,"Welsh",-0.0898025853032023,0.0345273797227361,0.00806450432713893,0.00119213995051801,0.6394
280,1000,"H1","IO",0.1,0.75,"i","t3",500,"Welsh",0.0321079118150839,0.0230153301986833,0.0010309180011252,0.000529705424154423,0.6477
280,1000,"H1","IO",0.1,0.75,"i","t3",1000,"Welsh",0.106033820504165,0.138001270218748,0.0112431710907094,0.019044350581988,0.5663
280,1000,"H1","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.0201140560347076,-0.00245198978646305,0.000404575250167356,6.01225391291911e-06,0.6185
280,1000,"H2","IO",0.1,0.75,"i","t3",100,"Welsh",-0.30568486055182,-0.212497329936998,0.0934432339705854,0.0451551152303532,0.6394
280,1000,"H2","IO",0.1,0.75,"i","t3",500,"Welsh",0.149735040318646,0.232812721028144,0.0224205822992265,0.0542017630725282,0.6477
280,1000,"H2","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.0210826555084389,-0.0172224448547559,0.000444478363287509,0.000296612606775107,0.6498
280,1000,"H2","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.0470527915420869,-0.026190706269046,0.00221396519190309,0.000685953094871443,0.6497
281,1000,"H0","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.106790770048054,-0.130725669242944,0.0114042685674564,0.0170892005990156,0.5396
281,1000,"H0","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0406887018742687,-0.0341601390999397,0.00165557046021311,0.00116691510332723,0.6477
281,1000,"H0","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0323308986633968,-0.0437729113378712,0.00104528700838283,0.00191606776699314,0.4924
281,1000,"H0","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.0197661180612897,0.016693193246726,0.000390699423212842,0.000278662700772538,0.6185
281,1000,"H1","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.0450448872024973,-0.0907532105516706,0.00202904186308571,0.00823614522543586,0.5396
281,1000,"H1","clean",0.1,0.75,"i","gaussian",500,"Welsh",0.0578338397435519,0.140248918150329,0.00334475301948285,0.0196697590423376,0.6089
281,1000,"H1","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0128815671729584,0.0201028038981089,0.00016593477283144,0.000404122724565823,0.6129
281,1000,"H1","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.00509809854432774,0.0218027106161838,2.59906087676767e-05,0.000475358190213055,0.5768
281,1000,"H2","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.082661202172695,0.0151964898780426,0.00683287434463516,0.000230933304613452,0.4515
281,1000,"H2","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0542275560145823,-0.0352352487106026,0.00294062783131467,0.00124152275169802,0.6089
281,1000,"H2","clean",0.1,0.75,"i","gaussian",1000,"Welsh",0.0144906419460817,0.0179642724313069,0.000209978704009544,0.000322715083986214,0.4924
281,1000,"H2","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0708312893209816,-0.0548251854844419,0.00501707154687261,0.00300580096340346,0.6497
281,1000,"H0","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.0571853900960319,-0.0496181849657073,0.00327016884043534,0.00246196427929114,0.588
281,1000,"H0","AO",0.1,0.75,"i","gaussian",500,"Welsh",0.11454212693814,0.115571994311295,0.013119898843513,0.01335688586909,0.6089
281,1000,"H0","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0529980999597567,-0.0433185180313232,0.00280879859934437,0.00187649400443007,0.6129
281,1000,"H0","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.00230612324261204,-0.00301791601047715,5.31820441011545e-06,9.10781704629429e-06,0.5768
281,1000,"H1","AO",0.1,0.75,"i","gaussian",100,"Welsh",0.0327873319027097,0.149847939815852,0.00107500913329845,0.0224544050670551,0.5396
281,1000,"H1","AO",0.1,0.75,"i","gaussian",500,"Welsh",-0.0353204848888621,0.00761307510327125,0.00124753665278433,5.79589125280485e-05,0.6089
281,1000,"H1","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0469422321528497,-0.0160562029326898,0.00220357315949203,0.000257801652615716,0.6129
281,1000,"H1","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0403100343547461,0.0441932478266632,0.00162489886968081,0.00195304315346887,0.51
281,1000,"H2","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.126959681576669,-0.186956905366095,0.0161187607460493,0.0349528844640671,0.4515
281,1000,"H2","AO",0.1,0.75,"i","gaussian",500,"Welsh",0.0161491446520455,0.0500253587417002,0.000260794872992691,0.0025025365172358,0.6477
281,1000,"H2","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0576823867678774,-0.0384707942429532,0.003327257743239,0.00148000200968364,0.4924
281,1000,"H2","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0274747489740281,0.0362810844179492,0.000754861831185857,0.00131631708654236,0.51
281,1000,"H0","IO",0.1,0.75,"i","gaussian",100,"Welsh",0.0574273046639873,-0.0151387708503157,0.00329789532097042,0.00022918238285837,0.588
281,1000,"H0","IO",0.1,0.75,"i","gaussian",500,"Welsh",-0.216862926880396,-0.214276212305612,0.0470295290551318,0.0459142951600397,0.6089
281,1000,"H0","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.00754841753870562,-0.0124756366460215,5.69786073386386e-05,0.000155641509723556,0.6129
281,1000,"H0","IO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0152770853515229,0.0134120254302189,0.000233389336837716,0.000179882426140839,0.6185
281,1000,"H1","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.254842002390489,-0.161946954446363,0.0649444461823939,0.0262268160544523,0.6394
281,1000,"H1","IO",0.1,0.75,"i","gaussian",500,"Welsh",0.0448641827126633,0.00897305879723298,0.00201279489047524,8.05157841786002e-05,0.6477
281,1000,"H1","IO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0969224442093106,-0.0548834670328477,0.00939396019150692,0.00301219495354569,0.6498
281,1000,"H1","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0563050576426498,-0.0452328731875311,0.00317025951614212,0.00204601281679927,0.51
281,1000,"H2","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.0618563989736425,-0.13126569367239,0.00382621409398645,0.0172306823352936,0.6394
281,1000,"H2","IO",0.1,0.75,"i","gaussian",500,"Welsh",-0.145921404600528,-0.128177112146318,0.021293056320591,0.0164293720781699,0.6477
281,1000,"H2","IO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0956167848271085,-0.0712665113767907,0.00914256954067357,0.00507891564381824,0.6129
281,1000,"H2","IO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0274901604677226,0.0378680442384914,0.000755708922541137,0.00143398877444834,0.5768
281,1000,"H0","clean",0.1,0.75,"i","t3",100,"Welsh",0.0125152429736556,-0.0563322054110024,0.000156631306689636,0.00317331736646737,0.6394
281,1000,"H0","clean",0.1,0.75,"i","t3",500,"Welsh",-0.0586335825899085,-0.0260590516818863,0.00343789700732762,0.000679074174559221,0.6477
281,1000,"H0","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.00383690443739288,-0.0107535511256495,1.47218356616852e-05,0.000115638861811958,0.6498
281,1000,"H0","clean",0.1,0.75,"i","t3",5000,"Welsh",0.028689285182528,0.0374330743980843,0.000823075084284422,0.00140123505889252,0.5768
281,1000,"H1","clean",0.1,0.75,"i","t3",100,"Welsh",-0.113753024277847,-0.0726531269181347,0.0129397505323565,0.00527847685098259,0.5396
281,1000,"H1","clean",0.1,0.75,"i","t3",500,"Welsh",0.102272289074288,0.147855915788866,0.0104596211124948,0.0218613718337641,0.5577
281,1000,"H1","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0803963333504797,-0.0797121749334745,0.00646357041620145,0.00635403083262485,0.5663
281,1000,"H1","clean",0.1,0.75,"i","t3",5000,"Welsh",0.0195163177300645,0.0348967893590927,0.000380886657740828,0.00121778590757288,0.6185
281,1000,"H2","clean",0.1,0.75,"i","t3",100,"Welsh",0.0760214802974072,0.0274741081012356,0.00577926546660908,0.000754826615958378,0.3495
281,1000,"H2","clean",0.1,0.75,"i","t3",500,"Welsh",0.0904431302603936,0.162257444068534,0.00817995981129853,0.0263274781556534,0.6477
281,1000,"H2","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0429464720994163,-0.0367490419363501,0.00184439946578594,0.00135049208323962,0.5663
281,1000,"H2","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0173876367096367,-0.00154992669217502,0.000302329910346305,2.4022727511166e-06,0.5768
281,1000,"H0","AO",0.1,0.75,"i","t3",100,"Welsh",-0.116174726162207,-0.117799525290475,0.0134965669988638,0.0138767281586612,0.6394
281,1000,"H0","AO",0.1,0.75,"i","t3",500,"Welsh",0.205467776541736,0.181207185045012,0.0422170071970049,0.0328360439119373,0.482
281,1000,"H0","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0532626905838699,-0.0895271440306007,0.00283691420823306,0.00801510951827593,0.5663
281,1000,"H0","AO",0.1,0.75,"i","t3",5000,"Welsh",0.0213450137155258,0.0224705829543689,0.000455609610515984,0.000504927098309174,0.6185
281,1000,"H1","AO",0.1,0.75,"i","t3",100,"Welsh",-0.301032648677147,-0.0919655070535992,0.0906206555695788,0.0084576544876256,0.6394
281,1000,"H1","AO",0.1,0.75,"i","t3",500,"Welsh",-0.0783645850679254,-0.041962829574802,0.00614100819286812,0.00176087906592387,0.6477
281,1000,"H1","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.13327355705527,-0.0855411929740131,0.0177618410101643,0.00731729569541735,0.6498
281,1000,"H1","AO",0.1,0.75,"i","t3",5000,"Welsh",0.00860836660634595,0.0163351077596164,7.41039756292521e-05,0.000266835745518279,0.5768
281,1000,"H2","AO",0.1,0.75,"i","t3",100,"Welsh",-0.0717181048017544,-0.0666679724164683,0.00514348655635543,0.00444461854612297,0.6394
281,1000,"H2","AO",0.1,0.75,"i","t3",500,"Welsh",-0.0282413812642307,-0.00848828735272328,0.000797575615711641,7.2051022182402e-05,0.6477
281,1000,"H2","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0732770677385476,-0.0880504140976314,0.00536952865635969,0.00775287542276437,0.5663
281,1000,"H2","AO",0.1,0.75,"i","t3",5000,"Welsh",0.0399107908424032,0.0562940069172948,0.00159287122566605,0.00316901521480443,0.6185
281,1000,"H0","IO",0.1,0.75,"i","t3",100,"Welsh",-0.036728442428648,-0.0428129118612657,0.00134897848323451,0.00183294542204051,0.6394
281,1000,"H0","IO",0.1,0.75,"i","t3",500,"Welsh",-0.0807066738651298,-0.0538103910460758,0.00651356720637243,0.00289555818453159,0.6477
281,1000,"H0","IO",0.1,0.75,"i","t3",1000,"Welsh",0.054800820468804,0.0531720389924028,0.00300312992405409,0.0028272657306096,0.6498
281,1000,"H0","IO",0.1,0.75,"i","t3",5000,"Welsh",0.0407880568453691,0.0213917393421985,0.00166366558122106,0.000457606512084561,0.5768
281,1000,"H1","IO",0.1,0.75,"i","t3",100,"Welsh",-0.225546947671755,0.197923993436746,0.0508714256040455,0.0391739071779493,0.4515
281,1000,"H1","IO",0.1,0.75,"i","t3",500,"Welsh",-0.145299143480375,-0.105905460824689,0.0211118410961305,0.0112159666324897,0.6477
281,1000,"H1","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.0670295629768252,-0.0275526099160202,0.00449296231286417,0.000759146313184372,0.6498
281,1000,"H1","IO",0.1,0.75,"i","t3",5000,"Welsh",0.00516301235409117,0.0273110496382031,2.6656696568498e-05,0.000745893432340392,0.6185
281,1000,"H2","IO",0.1,0.75,"i","t3",100,"Welsh",0.372487919250359,0.30267717026665,0.138747249987462,0.0916134694006266,0.6394
281,1000,"H2","IO",0.1,0.75,"i","t3",500,"Welsh",-0.20057693200206,-0.160592418279026,0.0402311056513592,0.0257899248087057,0.6089
281,1000,"H2","IO",0.1,0.75,"i","t3",1000,"Welsh",0.228102283369158,0.222821496148196,0.0520306516782239,0.0496494191457204,0.6498
281,1000,"H2","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.00415997282535563,0.00808008470547217,1.73053739076973e-05,6.52877688476053e-05,0.6185
282,1000,"H0","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.16030956196952,-0.176647626460212,0.0256991556588594,0.0312043839340266,0.6394
282,1000,"H0","clean",0.1,0.75,"i","gaussian",500,"Welsh",0.0127971764535408,0.0322646865766577,0.000163767725183058,0.00104100999988995,0.5577
282,1000,"H0","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0176112994156886,-0.0267607297324693,0.000310157867109033,0.000716136655814267,0.6129
282,1000,"H0","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.0179952954815013,0.0186819659087472,0.000323830659466543,0.000349015850215593,0.5768
282,1000,"H1","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.290822873875411,-0.276983216405511,0.0845779439691534,0.0767197021703423,0.5396
282,1000,"H1","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0445634105011259,-0.00607733968290342,0.00198589755549186,3.69340576213926e-05,0.6089
282,1000,"H1","clean",0.1,0.75,"i","gaussian",1000,"Welsh",0.105007166032161,0.117882584091352,0.0110265049181059,0.0138963036320548,0.4924
282,1000,"H1","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0258620692020183,-0.0230108147477577,0.000668846623409985,0.000529497595355622,0.51
282,1000,"H2","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.172486738154954,-0.0601176983739528,0.0297516748393356,0.00361413765778156,0.588
282,1000,"H2","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0449711472551281,0.0197064677429445,0.00202240408544241,0.000388344870903712,0.6477
282,1000,"H2","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0514980560578393,-0.0383917025578083,0.00265204977773636,0.00147392282528722,0.6129
282,1000,"H2","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0648871257267429,-0.0533012414983951,0.00421033908507814,0.00284102234527024,0.6185
282,1000,"H0","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.453633591069115,-0.22029499347479,0.205783434946261,0.0485298841500578,0.588
282,1000,"H0","AO",0.1,0.75,"i","gaussian",500,"Welsh",0.0434148322969775,0.0744220744370771,0.00188484766337468,0.00553864516351785,0.6477
282,1000,"H0","AO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0939908632971677,0.0904227605702819,0.00883428238334687,0.00817627562915052,0.5663
282,1000,"H0","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0189864567091304,0.0192320661030064,0.000360485538367684,0.000369872366590407,0.5768
282,1000,"H1","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.199733962036262,-0.124841032486725,0.039893655590703,0.0155852833923515,0.5396
282,1000,"H1","AO",0.1,0.75,"i","gaussian",500,"Welsh",0.047414729476852,0.0952515852760749,0.00224815657136306,0.00907286449760537,0.6089
282,1000,"H1","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0380298025019811,-0.013059335552023,0.00144626587833969,0.000170546245060332,0.6498
282,1000,"H1","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0413726939948517,0.0488921287705464,0.00171169980839164,0.00239044025571569,0.5768
282,1000,"H2","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.333748386453033,-0.301521127622146,0.111387985460003,0.0909149904025303,0.4515
282,1000,"H2","AO",0.1,0.75,"i","gaussian",500,"Welsh",0.0253410117352715,0.0723740830000385,0.00064216687576717,0.00523800789009646,0.6477
282,1000,"H2","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0707473625821989,-0.0643790819782841,0.00500518931233711,0.00414466619636662,0.5663
282,1000,"H2","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0120621301756375,0.0236567084804628,0.000145494984374025,0.000559639856129598,0.5768
282,1000,"H0","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.205171193511435,-0.125200026461587,0.0420952186469066,0.0156750466259822,0.6394
282,1000,"H0","IO",0.1,0.75,"i","gaussian",500,"Welsh",0.0138047112517946,0.0304776024156452,0.000190570052745425,0.000928884249006142,0.6089
282,1000,"H0","IO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0513031916835975,-0.0889765579345401,0.00263201747692394,0.00791682786187858,0.6498
282,1000,"H0","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0159829107328534,-0.0180733236038999,0.00025545343549436,0.000326645026091284,0.5768
282,1000,"H1","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.187473382722395,-0.0281025424713096,0.0351462692293777,0.000789752893351761,0.5396
282,1000,"H1","IO",0.1,0.75,"i","gaussian",500,"Welsh",0.0315337585514219,0.0858493346007653,0.000994377928379372,0.00737010825139415,0.6089
282,1000,"H1","IO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0196291971668051,-0.0128660742777434,0.00038530538141331,0.000165535867320412,0.6129
282,1000,"H1","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.00868306782879569,0.0148193659560427,7.53956669194667e-05,0.000219613607339118,0.6185
282,1000,"H2","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.040293319429037,-0.0291787568501711,0.00162355159061041,0.000851399851321409,0.588
282,1000,"H2","IO",0.1,0.75,"i","gaussian",500,"Welsh",0.0428211277253332,0.105943256588178,0.0018336489796693,0.0112239736165086,0.6477
282,1000,"H2","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0154534028183863,0.0639812531473989,0.00023880765866731,0.00409360075431155,0.6129
282,1000,"H2","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0236674372705247,-0.0155202737255276,0.000560147586954223,0.000240878896515301,0.5768
282,1000,"H0","clean",0.1,0.75,"i","t3",100,"Welsh",0.131233160599563,0.151440949734833,0.0172221424409508,0.0229343612565883,0.6394
282,1000,"H0","clean",0.1,0.75,"i","t3",500,"Welsh",0.0311203796420617,0.03048769889631,0.000968478029066046,0.00092949978399206,0.6089
282,1000,"H0","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.096053578188826,-0.1219159515,0.00922628988287691,0.0148634992301504,0.6129
282,1000,"H0","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0216829902942787,-0.0263623859298776,0.000470152068101786,0.000694975391915809,0.6185
282,1000,"H1","clean",0.1,0.75,"i","t3",100,"Welsh",-0.0833475770222538,0.164090289123813,0.00694681859548053,0.0269256229847365,0.5396
282,1000,"H1","clean",0.1,0.75,"i","t3",500,"Welsh",0.0560969058851299,0.0790126796781955,0.00314686284988512,0.00624300354992912,0.5577
282,1000,"H1","clean",0.1,0.75,"i","t3",1000,"Welsh",0.101775605587833,0.13073135182649,0.0103582738927701,0.0170906863503815,0.6129
282,1000,"H1","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0211602581827223,-0.00170721046060701,0.000447756526359465,2.914567556806e-06,0.5768
282,1000,"H2","clean",0.1,0.75,"i","t3",100,"Welsh",-0.280439248860377,-0.187893164811974,0.0786461723013726,0.0353038413830595,0.5396
282,1000,"H2","clean",0.1,0.75,"i","t3",500,"Welsh",0.115995372892151,0.205043246277737,0.0134549265323891,0.0420427328441126,0.6477
282,1000,"H2","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0118730362057702,0.023059566988285,0.000140968988743531,0.000531743629687205,0.5663
282,1000,"H2","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.00105591909840314,0.0051971946619076,1.11496514237249e-06,2.70108323537609e-05,0.5768
282,1000,"H0","AO",0.1,0.75,"i","t3",100,"Welsh",0.265981039963379,0.327623021269129,0.0707459136200008,0.107336844065512,0.588
282,1000,"H0","AO",0.1,0.75,"i","t3",500,"Welsh",-0.143978530264352,-0.122848882122101,0.020729817177083,0.0150918478386498,0.6477
282,1000,"H0","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0285902408279812,-0.0195220940248385,0.000817401870601966,0.000381112155114637,0.6498
282,1000,"H0","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0480962845373761,-0.0487597693253088,0.00231325258630025,0.00237751510465733,0.5768
282,1000,"H1","AO",0.1,0.75,"i","t3",100,"Welsh",0.0109745400954319,-0.0243853992987354,0.000120440530306242,0.000594647698958765,0.6394
282,1000,"H1","AO",0.1,0.75,"i","t3",500,"Welsh",-0.0815889503787628,0.00384801357850945,0.00665675682390823,1.48072085003931e-05,0.5577
282,1000,"H1","AO",0.1,0.75,"i","t3",1000,"Welsh",0.00597709216709108,0.0590610451618602,3.57256307739016e-05,0.00348820705561129,0.5663
282,1000,"H1","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.045959184649925,-0.0285691943560015,0.0021122466536859,0.000816198866150989,0.6185
282,1000,"H2","AO",0.1,0.75,"i","t3",100,"Welsh",0.0440026622199167,0.232540279135444,0.00193623428244009,0.0540749814203904,0.6394
282,1000,"H2","AO",0.1,0.75,"i","t3",500,"Welsh",-0.150237486406776,-0.12711373339846,0.0225713023218263,0.0161579012184947,0.6477
282,1000,"H2","AO",0.1,0.75,"i","t3",1000,"Welsh",0.0588173374711802,0.049418867519348,0.0034594791871987,0.00244222446689487,0.6498
282,1000,"H2","AO",0.1,0.75,"i","t3",5000,"Welsh",0.0180381960407966,0.0195134838454267,0.00032537651640621,0.000380776051785728,0.5768
282,1000,"H0","IO",0.1,0.75,"i","t3",100,"Welsh",0.171482282443621,0.024461646338613,0.0294061731920736,0.00059837214159538,0.6394
282,1000,"H0","IO",0.1,0.75,"i","t3",500,"Welsh",0.0935616017278928,0.0720083083906676,0.00875377331788883,0.0051851964772855,0.6477
282,1000,"H0","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.0821141868573793,-0.0788759171230787,0.0067427396832486,0.00622141030200678,0.6498
282,1000,"H0","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.0308303436073351,-0.033698873112284,0.000950510086946348,0.00113561404903782,0.6185
282,1000,"H1","IO",0.1,0.75,"i","t3",100,"Welsh",0.199065397414493,0.0240792149021986,0.03962703244779,0.000579808590306261,0.588
282,1000,"H1","IO",0.1,0.75,"i","t3",500,"Welsh",-0.22972322886332,-0.15816974997177,0.0527727618793892,0.0250176698061322,0.6477
282,1000,"H1","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.0191228245650573,0.0397943670863378,0.00036568241934596,0.00158359165180221,0.5663
282,1000,"H1","IO",0.1,0.75,"i","t3",5000,"Welsh",0.0114867120186094,0.0234663416656611,0.000131944552998466,0.000550669191169541,0.6185
282,1000,"H2","IO",0.1,0.75,"i","t3",100,"Welsh",0.0345007474427081,0.0718299422203901,0.00119030157410553,0.00515954059938458,0.3495
282,1000,"H2","IO",0.1,0.75,"i","t3",500,"Welsh",-0.0757142349883786,0.0085266388174951,0.00573264537987541,7.27035695240143e-05,0.6477
282,1000,"H2","IO",0.1,0.75,"i","t3",1000,"Welsh",0.0145899810971555,0.0951485561164713,0.000212867548415356,0.00905324773104928,0.6498
282,1000,"H2","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.00936891818437441,-0.016191423839798,8.77766279455015e-05,0.000262162205959981,0.6185
283,1000,"H0","clean",0.1,0.75,"i","gaussian",100,"Welsh",0.0722817333380052,0.0720008147210348,0.0052246489743465,0.00518411732049278,0.6394
283,1000,"H0","clean",0.1,0.75,"i","gaussian",500,"Welsh",0.0290710190881275,0.00399203551658916,0.000845124150822274,1.59363475657093e-05,0.6089
283,1000,"H0","clean",0.1,0.75,"i","gaussian",1000,"Welsh",0.111761821458774,0.0986158415587118,0.012490704735783,0.00972508420633295,0.5663
283,1000,"H0","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.00154945878344811,0.00785946705637358,2.40082252160451e-06,6.17712224102216e-05,0.6185
283,1000,"H1","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.296160108326312,-0.249840839872832,0.0877108097638531,0.0624204452683623,0.6394
283,1000,"H1","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.00474363070553957,0.0293182186643284,2.25020322705378e-05,0.000859557945649376,0.5577
283,1000,"H1","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.026663312193972,-0.00536540905775856,0.000710932217153216,2.87876143570776e-05,0.4924
283,1000,"H1","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.00572622022533703,0.0161853562581477,3.27895980690589e-05,0.000261965757203161,0.5768
283,1000,"H2","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.101479822085631,0.0216193277670004,0.0102981542905313,0.000467395333096993,0.6394
283,1000,"H2","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0968354722453147,-0.0576861068570528,0.00937710868497311,0.00332768692432331,0.5577
283,1000,"H2","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0995708197918136,-0.0897661769716409,0.00991434815401382,0.00805796652810395,0.6129
283,1000,"H2","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.0435311646876493,0.0542173534029155,0.00189496229906324,0.00293952141001663,0.5768
283,1000,"H0","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.194831636266475,-0.15682833611827,0.037959366490272,0.024595127009625,0.588
